survey_id,zone,ro_name,piu_name,project_name,upc_code,das_provider,survey_status,report_status,scheduled_survey_date,actual_survey_date,raw_data_submission_date,report_submission_scheduled_date,report_submission_actual_date,discrepancy_date,final_report_submission_scheduled_date,final_report_submission_actual_date,interim_acceptance_date,validation_date,mcw_length_surveyed,sr_length_surveyed,delay_d1,delay_d2,total_delay,ir_count,defects_reported,precision_score,recall_score,remarks,comments,survey_form_link,raw_video_link,processed_video_link,final_survey_report_link,assessed_report_link,piu_report_link,row_hash,id
N/02011/05001/TN_002_060726,D,Chennai,Salem,Four laning of km 248/625 to km 292/600 (290/000) of Namakkal to Karur section on NH-7 in the State of Tamil Nadu (Package No. NS-2/ BOT/ TN-03).,N/02011/05001/TN,M/s Lonrix,completed,On Time,06/07/2026,,,09/07/2026,08/07/2026,09/07/2026,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey Form -N-02011-05001-TN-06.07.2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=hj2Sz6YHJByFjteIaVEMFmgH2tTuC8ZUCHSzVW9v3pY%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=bbHXX%2B2peB3evchDz3z8ng%3D%3D&dt=H1ruizxNvBYS7M2swKDkGQ%3D%3D,,,,,0989dbd32dcef0dc13dc4f33326855d32488b3f0d404542f920a01e697c43255,17669
N/02013/01001/TN_002_080726,D,Chennai,Salem,Four laning of km 0/000 to km 53/525 of Salem to Kumarapalayam section on NH-47 in the State of Tamil Nadu (Package No. NS-2/BOT/TN-06).,N/02013/01001/TN,M/s Lonrix,completed,Pending,06/07/2026,,,11/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Rescheduled due to health issue of field engineer,,SurveyFORM   N-02013-01001-TN_08_07_2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=Cz%2BXh6TI3GfS8o%2BGFALQKxlRcf5naSOvipw%2BNlLYVOMo6fcydptdeDi5HNW6Csgp&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=ZAdq3VjsZ%2FgS%2BZg35Mwgcw%3D%3D&dt=OR55PvDRjIhNtYPs5iOHyQ%3D%3D,,,,,89163a3fb161f2bec11669f5156d7d562268de6c5b6074a3c7b5f60128fbe2ef,17670
N/04022/02006/TN_003_090726,D,Chennai,Chengalpattu,Operation & Maintenance and Providing Incident Management Services on Tambaram to Tindivanam Section of NH-32 (Old NH-45) from Km. 28+000 to Km. 121+000 in the State of Tamil Nadu,N/04022/02006/TN,M/s Lonrix,completed,Pending,07/07/2026,,,12/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey Form_N-04022-02006-TN_09-07-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=%2BDXVxJ523CqBVtKAc4vEej%2BQeLBj1VfsWV%2F3%2BjaoQXZLI349QRTXcriCNhlBu1dEdb5l7s2LJAtMpeb745fsvV%2FbLCyre%2BdzUdzLjrBYEqhLvtPC5Qi3xs2WbzxjoTQJ&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=OR55PvDRjIhNtYPs5iOHyQ%3D%3D&dt=C%2F6TmvJqmJMJjTkddJH6Hw%3D%3D,,,,,a0cecda92b0003915bdb707130509aa979e95c94befac256c3c9fe2d31a8b652,17672
N/09048/01001/TN_003_060726,D,Chennai,Puducherry,Four laning of Pondicherry (km.0/000) to Tindivanam (km. 38/608)section of NH66 (New NH 32),N/09048/01001/TN,M/s Lonrix,completed,On Time,06/07/2026,,,09/07/2026,08/07/2026,09/07/2026,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,SURVEY FORM_N-09048-01001-TN-06-07-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=Ctmt2u7oO4QNHJ42%2F0iX%2BaPkHsCU9%2BKHYnN78b3jEi7HZRR9S2VcFDzukUcg%2FliB&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=bbHXX%2B2peB3evchDz3z8ng%3D%3D&dt=H1ruizxNvBYS7M2swKDkGQ%3D%3D,,,,,4f0990af5a5463423e8c3f487cbeeaf1d8e779ac6669a5908e7ca5b869caf1a4,17674
N/04022/03001/TN_003_080726,D,Chennai,Viluppuram,Tindivanam - Ulundurpet from km 121.00 to km 193.90-RCW,N/04022/03001/TN,M/s Lonrix,completed,Pending,07/07/2026,,,11/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,SURVEY FORM-N-04022-03001-TN-RCW-08-07-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=YW%2BZr3Ju8nJZ1BdIDw6zHUDZWAfP1H8xUjyZzoijoTMa98dKxJTVbVcdUfjq5e2qqv2W1ZUZJxEvN%2FA1dSGCZw%3D%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=H1ruizxNvBYS7M2swKDkGQ%3D%3D&dt=ZAdq3VjsZ%2FgS%2BZg35Mwgcw%3D%3D,,,,,d99d9d9ff4f7ab4366837cd376f0e8dd8449731b2075af5938374df766f92444,17675
N/09041/01001/TN_003_090726,D,Chennai,Viluppuram,Salem - Ulundurpet section from km 0.313 to km 136.670 of NH-68-RCW,N/09041/01001/TN,M/s Lonrix,completed,Pending,08/07/2026,,,12/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey_Form_N-09041-01001-TN-RCW_8-7-2026 (2).pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=D%2FCam5ezN8LViSck4jKEf2OE54SyokURaQvM2CAVn2Q%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=ZAdq3VjsZ%2FgS%2BZg35Mwgcw%3D%3D&dt=OR55PvDRjIhNtYPs5iOHyQ%3D%3D,,,,,597bc277ec8456cf9bd6788aa2df9535225eef7c6fb6761edd1190bb4a532d70,17676
N/08049/01001/TN_003_070726,D,Chennai,Viluppuram,Trichirapalli (Km 0.000) to Kallagam (Km. 38.700) of NH-227 in Tamil Nadu-RCW,N/08049/01001/TN,M/s Lonrix,completed,Pending,07/07/2026,,,10/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey_Form_N-08049-01001-TN-RCW_7-7-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=1ybPvI%2BYBv3xkF5B0myI33F5VbPWt83gaf56zjkwRPGO3a7LPaME1DgIgDtlzmN9oTxSFhzcYeDeiQbaVuJUhA%3D%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=H1ruizxNvBYS7M2swKDkGQ%3D%3D&dt=ZAdq3VjsZ%2FgS%2BZg35Mwgcw%3D%3D,,,,,3c65284f540aa0bb33234ba1c302dd0c4e14a164885fc14315786c58af9d7f13,17677
N/08049/02001/TN_003_060726,D,Chennai,Viluppuram,Kallagam (km.38.700) to Meensurutti (Km.98.433) of NH-227 in Tamil Nadu-RCW,N/08049/02001/TN,M/s Lonrix,completed,Pending,06/07/2026,,,10/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey_Form_N-08049-02001-TN-RCW_7-7-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=C4CebOfOF%2FiZLOPeCI4uiQK5pmV2yVKHPVHwLntHFrE3qKVQFepNCIZwJ7jpwSn68td379mbLukH9QZ3fG%2Fq4MrhdkjBARWBKmOnU3%2F1bhc%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=H1ruizxNvBYS7M2swKDkGQ%3D%3D&dt=ZAdq3VjsZ%2FgS%2BZg35Mwgcw%3D%3D,,,,,e5bac2f6eedf287f862ea854befcc8ecf79009859ff4d21a5788a55bdcc8944d,17678
N/08049/03002/TN_003_060726,D,Chennai,Viluppuram,Meensurutti (Km.98.433) to Chidambaram (Km.129.965) of NH-227-RCW,N/08049/03002/TN,M/s Lonrix,completed,On Time,06/07/2026,,,09/07/2026,08/07/2026,09/07/2026,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey_Form_N-08049-03002-TN-RCW_6-7-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=5kOLw3bdP0G7kUHDqnesoAZ3m7NMXG7lVy2AAvjPXr2FnFpaSsVeGby960B4zWf8q65wiPDBqFJFb0ljvIVHK8XhuP2xQDNSMaT%2FWzmSUItYmTI5Fux5xx64eVZjZJj6&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=bbHXX%2B2peB3evchDz3z8ng%3D%3D&dt=H1ruizxNvBYS7M2swKDkGQ%3D%3D,,,,,dcf2acbc62b5fbf0f6fd9768980e4c401f39521b8f1f6e25649634570220ebb3,17679
N/02003/05011/TN_003,D,Chennai,Krishnagiri,Six laning of Hosur to Krishnagiri section of NH-44 (old NH-7) from Km. 33/130 to Km.93/000 in the state of Tamilnadu,N/02003/05011/TN,M/s Lonrix,scheduled,,16/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,504f0f1a95279e210a182ea45d3a0098370eb729ed44aabd9f83015a4b536adf,17680
N/02003/06001/TN_003,D,Chennai,Krishnagiri,Six laning of Krishnagiri – Walajahpet section of NH-48 (old NH-46) from Km. 0/000 to Km.148/300,N/02003/06001/TN,M/s Lonrix,completed,Scheduled,13/07/2026,,,16/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,SURVEY_FORM-N-02003-06001-TN-13-07-2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=fFGwR2muhVHSmH9bhExWfLETvFapx13q5aw%2Bdifrdc%2FIzSuBDMXQFh7QgsFZnnfj&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogaTI7U%2B5E%2B35czcvQ4y7qY%3D&df=FjC%2FuCAF4If415jobW1gSg%3D%3D&dt=5QkCMKRnwL1q9f8%2Fr7fbpA%3D%3D,,,,,99ba29612e9adefa8bf33c138f182165244f6c6aa58a91f058f360cf1caf231a,17681
N/03011/01004/TN_003,D,Chennai,Krishnagiri,"Four laning of Jittandahalli to Dharmapuri section of NH-844 (PKG-III) from Km.60/100 to Km.94/460 under Bharatmala Pariyojana, Phase-I (National Corridor) on Hybrid Annuity Mode in the States of Tamil Nadu",N/03011/01004/TN,M/s Lonrix,scheduled,,17/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,63a8c759b2799276f412505ff7ee3cc8c44a7065de38bcc20b44a3dd6a1e9146,17682
N/04022/01002/TN_003,D,Chennai,Chennai 2,6L of Chennai Bypass Phase - II connecting NH-4 and NH-5 and widening of Chennai Phase -I connecting NH-45 and NH - 4 (From Km 0/00 to Km.32.600),N/04022/01002/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,c7ee37e23a9d9113d3a72b450f97f0b038b487b1d18926e456a878ebae336a70,17683
N/02011/01001/TN_003,D,Chennai,Salem,Four laning of km 94/000 to km 180/000 of Krishnagiri to Thumbipadi section on NH-7 in the State of Tamil Nadu (Package No. NS-2/BOT/TN-01).,N/02011/01001/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,05344d1735535aff187e907122d223c8e4f546a09fd62101bb62baf4bbcf7fe7,17684
N/02011/02001/TN_002,D,Chennai,Salem,Four laning of km 180/000 to km 248/625 of Thumbipadi to Namakkal section on NH-7 in the State of Tamil Nadu (Package No. NS-2/ BOT/ TN-02).,N/02011/02001/TN,M/s Lonrix,scheduled,,16/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,3e6022eba7e33db94639a8e68169f5ac27edb7b3ef7353564c8148c02c6832f0,17685
N/02011/05001/TN_003,D,Chennai,Salem,Four laning of km 248/625 to km 292/600 (290/000) of Namakkal to Karur section on NH-7 in the State of Tamil Nadu (Package No. NS-2/ BOT/ TN-03).,N/02011/05001/TN,M/s Lonrix,completed,Scheduled,13/07/2026,,,16/07/2026,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,Survey form-N-02011-05001-TN-13.07.2026.pdf,https://india.junoams.com/pagesV1/Media/VideoViewer.aspx?nid=ETgfPyI4oe%2FEhcCrJpSMjg%3D%3D&st=hj2Sz6YHJByFjteIaVEMFmgH2tTuC8ZUCHSzVW9v3pY%3D&sn=gsv4vxoNL%2FvAmaKcKoRvnw%3D%3D&it=LZ7Ufz%2FG7ZKwMW%2FQgOTgogja%2FikhgTandu30pBnihvJdYRoJEzETVyCB%2B13JLia9&df=FjC%2FuCAF4If415jobW1gSg%3D%3D&dt=5QkCMKRnwL1q9f8%2Fr7fbpA%3D%3D,,,,,07e10dd4fb43e8845c2e4ae45c271eb18ea7a81c21fc7d55b55284abdf1a0394,17686
N/02013/01001/TN_003,D,Chennai,Salem,Four laning of km 0/000 to km 53/525 of Salem to Kumarapalayam section on NH-47 in the State of Tamil Nadu (Package No. NS-2/BOT/TN-06).,N/02013/01001/TN,M/s Lonrix,pending,,13/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,ac24bad550c0eab0767cb3c3628a5a71f820b2373b0086e5f49b97a34da28332,17687
N/02013/02001/TN_003,D,Chennai,Salem,Four laning of km 53/525 to km 102/035 of Kumarapalayam to Chengapalli section on NH-47 in the State of Tamil Nadu (Package No. NS-2/BOT/TN-07).,N/02013/02001/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,01f9e9d8da67aef1c29a2a0eabf2df4db500878d2c7afa378a2cac493e488e1b,17688
N/04022/02006/TN_004,D,Chennai,Chengalpattu,Operation & Maintenance and Providing Incident Management Services on Tambaram to Tindivanam Section of NH-32 (Old NH-45) from Km. 28+000 to Km. 121+000 in the State of Tamil Nadu,N/04022/02006/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,6bfd354d452d89e7a943efe5a4e4f609dca7e0ac9e72da60872b47da6223f7b4,17689
N/09048/01001/TN_004,D,Chennai,Puducherry,Four laning of Pondicherry (km.0/000) to Tindivanam (km. 38/608)section of NH66 (New NH 32),N/09048/01001/TN,M/s Lonrix,pending,,13/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,d9753447b4386796acf474471a04b6dfa23a1cd30318a22bc96ba190e7568e50,17691
N/04022/03001/TN_004,D,Chennai,Viluppuram,Tindivanam - Ulundurpet from km 121.00 to km 193.90-RCW,N/04022/03001/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,a131325384c8cbe5a76000ab82916c53d32d05cadd7e600ddb14ba1c4add333a,17692
N/09041/01001/TN_004,D,Chennai,Viluppuram,Salem - Ulundurpet section from km 0.313 to km 136.670 of NH-68-RCW,N/09041/01001/TN,M/s Lonrix,scheduled,,15/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,09a68e810ef1a5901919616ba8ee6410374809d042ebe7a769bb7cdc4122e80c,17693
N/08049/01001/TN_004,D,Chennai,Viluppuram,Trichirapalli (Km 0.000) to Kallagam (Km. 38.700) of NH-227 in Tamil Nadu-RCW,N/08049/01001/TN,M/s Lonrix,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,d14f80da25d7ded73bcfb33206d1318f7e6abc191a5d519a05156cf3ddd1bbc3,17694
N/08049/02001/TN_004,D,Chennai,Viluppuram,Kallagam (km.38.700) to Meensurutti (Km.98.433) of NH-227 in Tamil Nadu-RCW,N/08049/02001/TN,M/s Lonrix,pending,,13/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,476cee09f8983dcef84bcf2d4b01b39d3b3a89f277063147e34bf2938ce37353,17695
N/08049/03002/TN_004,D,Chennai,Viluppuram,Meensurutti (Km.98.433) to Chidambaram (Km.129.965) of NH-227-RCW,N/08049/03002/TN,M/s Lonrix,pending,,13/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,25d1a096ebf1eebb0c2c154f4b6c2f5255524928ae0fed00fee7ebc11c5a4380,17696
N/02013/04001/TN_001,D,Chennai,Coimbatore,Chengapalli (km 102.035) to Neelambur (Km144.680) and Madukkarai (Km 170.880) to Walayar (K183.010) (Package No. NS-2/BOT/TN-08),N/02013/04001/TN,M/s Lonrix,scheduled,,15/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,c0ea7ac632a7034885d4be2fcea7bd248e958b070070f7b6b246de617daae2ba,17697
N/08042/01002/TN_001,D,Chennai,Coimbatore,Pollachi to Coimbatore Section from km. 123.55 to km. 150.40 of Dindigul - Bangalore Road,N/08042/01002/TN,M/s Lonrix,scheduled,,16/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,9ed97abc8e1aeaea529bd0752c2bbf1bfc5808357d32a3e68d908f23c31119ec,17698
N/09083/01001/ML_002_010726,E,Guwahati,Shillong,4 of Jorabat Shillong (Barapani) section from 0.000 to km 61.800 of Old NH-40,N/09083/01001/ML,M/s Ador Powertron ltd,completed,,30/06/2026,,,,06/07/2026,,,,,,0.0,0.0,0.0,0.0,0.0,0,13065,0.0,0.0,* Survey form not scanned propperly * only Raw data link sheet is provided. Original Survey form not provided.,,https://drive.google.com/file/d/1o91lfNtQmumJkHyygxPpWMt2RTOo9Fx5/view?usp=sharing,https://docs.google.com/spreadsheets/d/1GxoirDg30zuLC7z48yQrnvVR7h2R5wl5/edit?usp=drive_web&ouid=101237795853290668978&rtpof=true,https://docs.google.com/spreadsheets/d/13xx6aLxfSDf_pDqL8fyvWIo4FLD8mn9N/edit?usp=drive_web&ouid=101237795853290668978&rtpof=true,,,,00920f289fe99fc03d2c128de8aee5f65bdb536b3f4638837d79ac6bcc6d715c,17830
N/09083/01001/ML_002_010726,E,Guwahati,Shillong,4 of Jorabat Shillong (Barapani) section from 0.000 to km 61.800 of Old NH-40,N/09083/01001/ML,M/s Ador Powertron ltd,pending,,14/07/2026,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,4283b3e578ee5ab2cb2c70dd568584f24532884fba7a721c92624d4a09a7956b,17830
